survey_idno,sid,file_id,vid,name,labl,var_intrvl,var_dcml,var_wgt,var_start_pos,var_end_pos,var_width,var_imputation,var_security,var_respunit,var_qstn_preqtxt,var_qstn_qstnlit,var_qstn_postqtxt,var_qstn_ivulnstr,var_universe,var_sumstat,var_txt,var_catgry,var_codinstr,var_concept,var_format,var_notes
DANE-DCD-EEVV-2019,696,F23,V1348,SEXO,"Sexo del fallecido",discrete,0,,,,,,"El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008.",,"Minutos en que ocurrió la defunción

00 A 59 = Minutos                                                                                 
98 = Sin establecer                                                                
99 = Sin información","Sexo del fallecido

1 = Masculino                                                                         
2 = Femenino                                                                         
3 = Indeterminado","Estado conyugal del fallecido

1= No estaba casado(a) y llevaba dos o más años viviendo con su pareja      
2= No estaba casado(a) y llevaba menos de dos años viviendo con su pareja 
3= Estaba separado(a), divorciado(a)      
40 Estaba viudo(a)
5= Estaba soltero(a)
6= Estaba casado(a)      
9= Sin información",,"Hecho vital, nacido vivo o defunción, ocurrido en el territorio nacional en cada año calendario.","[{""value"":""0"",""type"":""vald"",""wgtd"":null},{""value"":""0"",""type"":""invd"",""wgtd"":null}]",,"[{""value"":""1"",""labl"":""Masculino"",""is_missing"":null,""stats"":[]},{""value"":""2"",""labl"":""Femenino"",""is_missing"":null,""stats"":[]},{""value"":""3"",""labl"":""Indeterminado"",""is_missing"":null,""stats"":[]}]",,[],"{""type"":""numeric"",""schema"":""other"",""category"":null,""name"":null}",
